"","cluster","target_gene","approved_name","TruePos","FalsePos","FalseNeg","TrueNeg","TotalCmpdsTested","OddsRatio","p_val","significant"
"222",5,"NDUFAF1","NADH:ubiquinone oxidoreductase complex assembly factor 1",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"223",5,"NDUFAF2","NADH:ubiquinone oxidoreductase complex assembly factor 2",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"224",5,"NDUFAF3","NADH:ubiquinone oxidoreductase complex assembly factor 3",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"225",5,"NDUFAF4","NADH:ubiquinone oxidoreductase complex assembly factor 4",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"226",5,"NDUFB1","NADH:ubiquinone oxidoreductase subunit B1",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"227",5,"NDUFB10","NADH:ubiquinone oxidoreductase subunit B10",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"228",5,"NDUFB11","NADH:ubiquinone oxidoreductase subunit B11",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"229",5,"NDUFB2","NADH:ubiquinone oxidoreductase subunit B2",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"230",5,"NDUFB3","NADH:ubiquinone oxidoreductase subunit B3",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"231",5,"NDUFB4","NADH:ubiquinone oxidoreductase subunit B4",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"232",5,"NDUFB5","NADH:ubiquinone oxidoreductase subunit B5",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"233",5,"NDUFB6","NADH:ubiquinone oxidoreductase subunit B6",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"234",5,"NDUFB7","NADH:ubiquinone oxidoreductase subunit B7",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"235",5,"NDUFB8","NADH:ubiquinone oxidoreductase subunit B8",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"236",5,"NDUFB9","NADH:ubiquinone oxidoreductase subunit B9",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"237",5,"NDUFC1","NADH:ubiquinone oxidoreductase subunit C1",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"238",5,"NDUFC2","NADH:ubiquinone oxidoreductase subunit C2",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"239",5,"NDUFS1","NADH:ubiquinone oxidoreductase core subunit S1",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"240",5,"NDUFS2","NADH:ubiquinone oxidoreductase core subunit S2",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"241",5,"NDUFS3","NADH:ubiquinone oxidoreductase core subunit S3",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"242",5,"NDUFS4","NADH:ubiquinone oxidoreductase subunit S4",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"243",5,"NDUFS5","NADH:ubiquinone oxidoreductase subunit S5",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"244",5,"NDUFS6","NADH:ubiquinone oxidoreductase subunit S6",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"245",5,"NDUFS7","NADH:ubiquinone oxidoreductase core subunit S7",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"246",5,"NDUFS8","NADH:ubiquinone oxidoreductase core subunit S8",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"247",5,"NDUFV1","NADH:ubiquinone oxidoreductase core subunit V1",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"248",5,"NDUFV2","NADH:ubiquinone oxidoreductase core subunit V2",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"249",5,"NDUFV3","NADH:ubiquinone oxidoreductase subunit V3",1,1,10,1817,1829,181.7,0.0119955303145409,FALSE
"250",5,"NR3C1","nuclear receptor subfamily 3 group C member 1",4,55,7,1763,1829,18.3168831168831,0.000272500559227673,TRUE
"251",5,"PRKAB1","protein kinase AMP-activated non-catalytic subunit beta 1",1,3,10,1815,1829,60.5,0.0238601061172405,FALSE
"252",5,"PTGS1","prostaglandin-endoperoxide synthase 1",2,64,9,1754,1829,6.09027777777778,0.0571806967541649,FALSE
"253",5,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,10,1752,1829,2.65454545454545,0.337454597745374,FALSE
"254",5,"SLC12A1","solute carrier family 12 member 1",1,10,10,1808,1829,18.08,0.0643733496293033,FALSE
"255",5,"SLC12A2","solute carrier family 12 member 2",1,3,10,1815,1829,60.5,0.0238601061172405,FALSE
"256",6,"ADRA2B","adrenoceptor alpha 2B",1,78,12,1738,1829,1.85683760683761,0.437818624898617,FALSE
"257",6,"ADRB1","adrenoceptor beta 1",1,50,12,1766,1829,2.94333333333333,0.308486056916448,FALSE
"258",6,"ADRB3","adrenoceptor beta 3",1,20,12,1796,1829,7.48333333333333,0.139828091896573,FALSE
"259",6,"CA1","carbonic anhydrase 1",1,49,12,1767,1829,3.00510204081633,0.303395637176875,FALSE
"260",6,"CA4","carbonic anhydrase 4",1,36,12,1780,1829,4.12037037037037,0.233994798232691,FALSE
"261",6,"CTNS","cystinosin, lysosomal cystine transporter",1,0,12,1816,1829,Inf,0.00710770913067238,TRUE
"262",6,"CYP2C19","cytochrome P450 family 2 subfamily C member 19",1,79,12,1737,1829,1.83227848101266,0.44199482939937,FALSE
"263",6,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",1,158,12,1658,1829,0.874472573839662,0.694673772557447,FALSE
"264",6,"GABRA1","gamma-aminobutyric acid type A receptor subunit alpha1",1,34,12,1782,1829,4.36764705882353,0.222768264192191,FALSE
"265",6,"GABRB2","gamma-aminobutyric acid type A receptor subunit beta2",1,23,12,1793,1829,6.4963768115942,0.158259717106848,FALSE
"266",6,"GABRG2","gamma-aminobutyric acid type A receptor subunit gamma2",1,25,12,1791,1829,5.97,0.170344181530225,FALSE
"267",6,"HTR1A","5-hydroxytryptamine receptor 1A",1,82,12,1734,1829,1.76219512195122,0.454352243892477,FALSE
"268",6,"HTR2A","5-hydroxytryptamine receptor 2A",1,117,12,1699,1829,1.21011396011396,0.581024538755291,FALSE
"269",6,"HTR2C","5-hydroxytryptamine receptor 2C",1,88,12,1728,1829,1.63636363636364,0.478312697741409,FALSE
"270",6,"HTR7","5-hydroxytryptamine receptor 7",1,49,12,1767,1829,3.00510204081633,0.303395637176875,FALSE
"271",6,"NAPRT","nicotinate phosphoribosyltransferase",1,21,12,1795,1829,7.12301587301587,0.146012956280061,FALSE
"272",6,"OPRD1","opioid receptor delta 1",1,14,12,1802,1829,10.7261904761905,0.101842193171116,FALSE
"273",6,"OPRK1","opioid receptor kappa 1",1,24,12,1792,1829,6.22222222222222,0.164322112496106,FALSE
"274",6,"OPRM1","opioid receptor mu 1",1,25,12,1791,1829,5.97,0.170344181530225,FALSE
"275",6,"PTGS1","prostaglandin-endoperoxide synthase 1",1,65,12,1751,1829,2.24487179487179,0.380836571044202,FALSE
"276",6,"PTGS2","prostaglandin-endoperoxide synthase 2",1,66,12,1750,1829,2.20959595959596,0.385402155035368,FALSE
"277",6,"SLC3A1","solute carrier family 3 member 1",1,0,12,1816,1829,Inf,0.00710770913067238,TRUE
"278",6,"SLC6A2","solute carrier family 6 member 2",1,68,12,1748,1829,2.1421568627451,0.394440236298444,FALSE
"279",6,"SLC6A3","solute carrier family 6 member 3",1,55,12,1761,1829,2.66818181818182,0.333427050528242,FALSE
"280",6,"SLC6A4","solute carrier family 6 member 4",1,96,12,1720,1829,1.49305555555556,0.508750387049492,FALSE
"281",6,"SLC7A11","solute carrier family 7 member 11",1,5,12,1811,1829,30.1833333333333,0.0419519664012213,FALSE
"282",6,"SLC7A9","solute carrier family 7 member 9",1,0,12,1816,1829,Inf,0.00710770913067238,TRUE
"283",7,"ACHE","acetylcholinesterase (Cartwright blood group)",1,62,24,1742,1829,1.17069892473118,0.586133484763857,FALSE
"284",7,"ADORA3","adenosine A3 receptor",1,22,24,1782,1829,3.375,0.272746904498999,FALSE
"285",7,"ADRB1","adrenoceptor beta 1",1,50,24,1754,1829,1.46166666666667,0.509217251595546,FALSE
"286",7,"ADRB2","adrenoceptor beta 2",2,50,23,1754,1829,3.0504347826087,0.157277991631723,FALSE
"287",7,"BCHE","butyrylcholinesterase",1,16,24,1788,1829,4.65625,0.209434565230671,FALSE
"288",7,"CASP3","caspase 3",1,1,24,1803,1829,75.125,0.0271578854176512,FALSE
"289",7,"CCKAR","cholecystokinin A receptor",1,8,24,1796,1829,9.35416666666667,0.116743957127171,FALSE
"290",7,"CHRM1","cholinergic receptor muscarinic 1",5,95,20,1709,1829,4.49736842105263,0.00978544679128383,FALSE
"291",7,"CHRM2","cholinergic receptor muscarinic 2",2,74,23,1730,1829,2.03290246768508,0.278758941722682,FALSE
"292",7,"CHRM3","cholinergic receptor muscarinic 3",4,80,21,1724,1829,4.1047619047619,0.0250370038376604,FALSE
"293",7,"CHRM4","cholinergic receptor muscarinic 4",4,70,21,1734,1829,4.71836734693878,0.0163790098158944,FALSE
"294",7,"CHRM5","cholinergic receptor muscarinic 5",1,57,24,1747,1829,1.27704678362573,0.555607140698011,FALSE
"295",7,"CHRNA7","cholinergic receptor nicotinic alpha 7 subunit",2,18,23,1786,1829,8.6280193236715,0.0293228304835697,FALSE
"296",7,"CYP1A2","cytochrome P450 family 1 subfamily A member 2",1,97,24,1707,1829,0.733247422680412,0.749957572176395,FALSE
"297",7,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",6,153,19,1651,1829,3.40763673890609,0.0172537233183013,FALSE
"298",7,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",2,95,23,1709,1829,1.56430205949657,0.386088720825232,FALSE
"299",7,"GLRA1","glycine receptor alpha 1",1,20,24,1784,1829,3.71666666666667,0.252204040411872,FALSE
"300",7,"GLRA2","glycine receptor alpha 2",1,7,24,1797,1829,10.6964285714286,0.104449190383395,FALSE
"301",7,"GLRB","glycine receptor beta",1,9,24,1795,1829,8.31018518518519,0.128876595078721,FALSE
"302",7,"GPR18","G protein-coupled receptor 18",1,1,24,1803,1829,75.125,0.0271578854176512,FALSE
"303",7,"HRH1","histamine receptor H1",9,92,16,1712,1829,10.4673913043478,3.27286560666611e-06,TRUE
"304",7,"HRH4","histamine receptor H4",1,10,24,1794,1829,7.475,0.140849154244764,FALSE
"305",7,"HTR1A","5-hydroxytryptamine receptor 1A",2,81,23,1723,1829,1.84970477724101,0.314901188452349,FALSE
"306",7,"HTR2A","5-hydroxytryptamine receptor 2A",1,117,24,1687,1829,0.600783475783476,0.81338394720611,FALSE
"307",7,"HTR2B","5-hydroxytryptamine receptor 2B",1,81,24,1723,1829,0.886316872427984,0.684785982677444,FALSE
"308",7,"HTR2C","5-hydroxytryptamine receptor 2C",1,88,24,1716,1829,0.8125,0.715087675463284,FALSE
"309",7,"HTR3A","5-hydroxytryptamine receptor 3A",1,28,24,1776,1829,2.64285714285714,0.33117594808103,FALSE
"310",7,"HTR3B","5-hydroxytryptamine receptor 3B",1,10,24,1794,1829,7.475,0.140849154244764,FALSE
"311",7,"HTR4","5-hydroxytryptamine receptor 4",1,4,24,1800,1829,18.75,0.0665712391074911,FALSE
"312",7,"HTR6","5-hydroxytryptamine receptor 6",1,49,24,1755,1829,1.49234693877551,0.502222058488299,FALSE
"313",7,"KCNH2","potassium voltage-gated channel subfamily H member 2",4,126,21,1678,1829,2.53665910808768,0.0963481155388107,FALSE
"314",7,"LPAR5","lysophosphatidic acid receptor 5",1,0,24,1804,1829,Inf,0.0136686714051394,FALSE
"315",7,"PLA2G1B","phospholipase A2 group IB",1,9,24,1795,1829,8.31018518518519,0.128876595078721,FALSE
"316",7,"SCN10A","sodium voltage-gated channel alpha subunit 10",1,33,24,1771,1829,2.23611111111111,0.376398566948855,FALSE
"317",7,"SCN1A","sodium voltage-gated channel alpha subunit 1",1,34,24,1770,1829,2.16911764705882,0.385083823676587,FALSE
"318",7,"SCN4A","sodium voltage-gated channel alpha subunit 4",1,29,24,1775,1829,2.55028735632184,0.340465171024349,FALSE
"319",7,"SCN5A","sodium voltage-gated channel alpha subunit 5",1,63,24,1741,1829,1.15145502645503,0.5919922972672,FALSE
"320",7,"SCN9A","sodium voltage-gated channel alpha subunit 9",1,28,24,1776,1829,2.64285714285714,0.33117594808103,FALSE
"321",7,"SIGMAR1","sigma non-opioid intracellular receptor 1",4,89,21,1715,1829,3.67041198501873,0.0348580303897719,FALSE
"322",7,"SLC6A2","solute carrier family 6 member 2",3,66,22,1738,1829,3.59090909090909,0.0652997251467866,FALSE
"323",7,"SLC6A3","solute carrier family 6 member 3",3,53,22,1751,1829,4.50514579759863,0.0388105128088602,FALSE
"324",7,"SLC6A4","solute carrier family 6 member 4",7,90,18,1714,1829,7.40617283950617,0.000207966495109162,TRUE
"325",7,"XIAP","X-linked inhibitor of apoptosis",1,0,24,1804,1829,Inf,0.0136686714051394,FALSE
"326",8,"ABCB1","ATP binding cassette subfamily B member 1",1,24,32,1772,1829,2.30729166666667,0.367595610525208,FALSE
"327",8,"ADRA1A","adrenoceptor alpha 1A",2,81,31,1715,1829,1.36598964555954,0.446629092198305,FALSE
"328",8,"ADRA1B","adrenoceptor alpha 1B",1,59,32,1737,1829,0.920021186440678,0.67064676542573,FALSE
"329",8,"ADRA1D","adrenoceptor alpha 1D",3,69,30,1727,1829,2.50289855072464,0.137793147722798,FALSE
"330",8,"ADRA2A","adrenoceptor alpha 2A",2,80,31,1716,1829,1.38387096774194,0.440354618914548,FALSE
"331",8,"ADRA2B","adrenoceptor alpha 2B",2,77,31,1719,1829,1.44030163385002,0.421321870567537,FALSE
"332",8,"ADRA2C","adrenoceptor alpha 2C",3,73,30,1723,1829,2.36027397260274,0.154853608694905,FALSE
"333",8,"ADRB1","adrenoceptor beta 1",3,48,30,1748,1829,3.64166666666667,0.0619435885432286,FALSE
"334",8,"ADRB2","adrenoceptor beta 2",4,48,29,1748,1829,5.02298850574713,0.012920867665737,FALSE
"335",8,"ADRB3","adrenoceptor beta 3",1,20,32,1776,1829,2.775,0.319196185262309,FALSE
"336",8,"ARG1","arginase 1",1,1,32,1795,1829,56.09375,0.0357694474985433,FALSE
"337",8,"CA2","carbonic anhydrase 2",2,64,31,1732,1829,1.74596774193548,0.335810945940301,FALSE
"338",8,"CA5A","carbonic anhydrase 5A",1,18,32,1778,1829,3.08680555555556,0.293668242559623,FALSE
"339",8,"CA5B","carbonic anhydrase 5B",1,17,32,1779,1829,3.27022058823529,0.280558598017704,FALSE
"340",8,"CHRM1","cholinergic receptor muscarinic 1",4,96,29,1700,1829,2.44252873563218,0.102060283828154,FALSE
"341",8,"CHRM2","cholinergic receptor muscarinic 2",4,72,29,1724,1829,3.30268199233716,0.0451728515713552,FALSE
"342",8,"CHRM3","cholinergic receptor muscarinic 3",3,81,30,1715,1829,2.11728395061728,0.190861652457034,FALSE
"343",8,"CHRM4","cholinergic receptor muscarinic 4",3,71,30,1725,1829,2.42957746478873,0.146236724643224,FALSE
"344",8,"CHRM5","cholinergic receptor muscarinic 5",2,56,31,1740,1829,2.00460829493088,0.281619954819855,FALSE
"345",8,"CTNNB1","catenin beta 1",1,1,32,1795,1829,56.09375,0.0357694474985433,FALSE
"346",8,"CYP2B6","cytochrome P450 family 2 subfamily B member 6",1,16,32,1780,1829,3.4765625,0.267213141994423,FALSE
"347",8,"CYP2C9","cytochrome P450 family 2 subfamily C member 9",1,43,32,1753,1829,1.27398255813953,0.555490552983224,FALSE
"348",8,"CYP2D6","cytochrome P450 family 2 subfamily D member 6",4,155,29,1641,1829,1.46028921023359,0.321402344639323,FALSE
"349",8,"CYP3A4","cytochrome P450 family 3 subfamily A member 4",2,95,31,1701,1829,1.15517826825127,0.530370226037802,FALSE
"350",8,"DDC","dopa decarboxylase",1,6,32,1790,1829,9.32291666666667,0.119850296908404,FALSE
"351",8,"DNMT1","DNA methyltransferase 1",1,6,32,1790,1829,9.32291666666667,0.119850296908404,FALSE
"352",8,"DNMT3A","DNA methyltransferase 3 alpha",1,1,32,1795,1829,56.09375,0.0357694474985433,FALSE
"353",8,"DRD1","dopamine receptor D1",1,55,32,1741,1829,0.989204545454546,0.644918706837556,FALSE
"354",8,"DRD2","dopamine receptor D2",2,100,31,1696,1829,1.0941935483871,0.558261610026852,FALSE
"355",8,"DRD3","dopamine receptor D3",1,78,32,1718,1829,0.688301282051282,0.770134329164168,FALSE
"356",8,"DRD4","dopamine receptor D4",1,54,32,1742,1829,1.00810185185185,0.638188274514546,FALSE
"357",8,"DRD5","dopamine receptor D5",1,37,32,1759,1829,1.48564189189189,0.502938982489272,FALSE
"358",8,"EBP","EBP cholestenol delta-isomerase",1,17,32,1779,1829,3.27022058823529,0.280558598017704,FALSE
"359",8,"GP9","glycoprotein IX platelet",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"360",8,"GRIN1","glutamate ionotropic receptor NMDA type subunit 1",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"361",8,"GRIN2A","glutamate ionotropic receptor NMDA type subunit 2A",1,11,32,1785,1829,5.07102272727273,0.196802505663681,FALSE
"362",8,"GRIN2B","glutamate ionotropic receptor NMDA type subunit 2B",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"363",8,"HDAC1","histone deacetylase 1",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"364",8,"HDAC10","histone deacetylase 10",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"365",8,"HDAC2","histone deacetylase 2",1,6,32,1790,1829,9.32291666666667,0.119850296908404,FALSE
"366",8,"HDAC3","histone deacetylase 3",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"367",8,"HDAC6","histone deacetylase 6",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"368",8,"HDAC8","histone deacetylase 8",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"369",8,"HRH1","histamine receptor H1",3,98,30,1698,1829,1.73265306122449,0.273312353711924,FALSE
"370",8,"HRH2","histamine receptor H2",1,15,32,1781,1829,3.71041666666667,0.253627767660612,FALSE
"371",8,"HRH3","histamine receptor H3",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"372",8,"HRH4","histamine receptor H4",1,10,32,1786,1829,5.58125,0.181953476356623,FALSE
"373",8,"HTR1A","5-hydroxytryptamine receptor 1A",2,81,31,1715,1829,1.36598964555954,0.446629092198305,FALSE
"374",8,"HTR1B","5-hydroxytryptamine receptor 1B",1,43,32,1753,1829,1.27398255813953,0.555490552983224,FALSE
"375",8,"HTR1D","5-hydroxytryptamine receptor 1D",2,41,31,1755,1829,2.76160503540519,0.180741385175102,FALSE
"376",8,"HTR1E","5-hydroxytryptamine receptor 1E",1,23,32,1773,1829,2.40896739130435,0.355818327876975,FALSE
"377",8,"HTR2A","5-hydroxytryptamine receptor 2A",4,114,29,1682,1829,2.03508771929825,0.159497771226006,FALSE
"378",8,"HTR2B","5-hydroxytryptamine receptor 2B",3,79,30,1717,1829,2.17341772151899,0.181647774227855,FALSE
"379",8,"HTR2C","5-hydroxytryptamine receptor 2C",3,86,30,1710,1829,1.98837209302326,0.214424286743193,FALSE
"380",8,"HTR3A","5-hydroxytryptamine receptor 3A",1,28,32,1768,1829,1.97321428571429,0.412651265410279,FALSE
"381",8,"HTR6","5-hydroxytryptamine receptor 6",2,48,31,1748,1829,2.3494623655914,0.227337132604291,FALSE
"382",8,"KCNA4","potassium voltage-gated channel subfamily A member 4",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"383",8,"KCNA5","potassium voltage-gated channel subfamily A member 5",1,13,32,1783,1829,4.28605769230769,0.225720489732144,FALSE
"384",8,"KCNA7","potassium voltage-gated channel subfamily A member 7",1,16,32,1780,1829,3.4765625,0.267213141994423,FALSE
"385",8,"KCNB2","potassium voltage-gated channel subfamily B member 2",1,7,32,1789,1829,7.98660714285714,0.135791537414455,FALSE
"386",8,"KCND2","potassium voltage-gated channel subfamily D member 2",1,9,32,1787,1829,6.20486111111111,0.166838395012708,FALSE
"387",8,"KCNH1","potassium voltage-gated channel subfamily H member 1",1,12,32,1784,1829,4.64583333333333,0.21139002207155,FALSE
"388",8,"KCNH2","potassium voltage-gated channel subfamily H member 2",2,128,31,1668,1829,0.840725806451613,0.69330367259685,FALSE
"389",8,"KCNH5","potassium voltage-gated channel subfamily H member 5",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"390",8,"KCNK1","potassium two pore domain channel subfamily K member 1",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"391",8,"KCNK6","potassium two pore domain channel subfamily K member 6",1,2,32,1794,1829,28.03125,0.0531857628967634,FALSE
"392",8,"KCNN4","potassium calcium-activated channel subfamily N member 4",1,7,32,1789,1829,7.98660714285714,0.135791537414455,FALSE
"393",8,"KCNT1","potassium sodium-activated channel subfamily T member 1",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"394",8,"LYZ","lysozyme",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"395",8,"MAOA","monoamine oxidase A",1,33,32,1763,1829,1.66950757575758,0.464608929302666,FALSE
"396",8,"NR1I2","nuclear receptor subfamily 1 group I member 2",1,19,32,1777,1829,2.92269736842105,0.306546114380359,FALSE
"397",8,"OR51E2","olfactory receptor family 51 subfamily E member 2",1,10,32,1786,1829,5.58125,0.181953476356623,FALSE
"398",8,"PAH","phenylalanine hydroxylase",1,5,32,1791,1829,11.19375,0.103624073331856,FALSE
"399",8,"PNP","purine nucleoside phosphorylase",1,4,32,1792,1829,14,0.0871079339795113,FALSE
"400",8,"PRCP","prolylcarboxypeptidase",1,1,32,1795,1829,56.09375,0.0357694474985433,FALSE
"401",8,"SCN10A","sodium voltage-gated channel alpha subunit 10",3,31,30,1765,1829,5.69354838709677,0.02189039822515,FALSE
"402",8,"SCN11A","sodium voltage-gated channel alpha subunit 11",2,19,31,1777,1829,6.0339558573854,0.0535446967413526,FALSE
"403",8,"SCN1A","sodium voltage-gated channel alpha subunit 1",4,31,29,1765,1829,7.853170189099,0.00310272600741172,TRUE
"404",8,"SCN2A","sodium voltage-gated channel alpha subunit 2",4,30,29,1766,1829,8.11954022988506,0.00278338880257763,TRUE
"405",8,"SCN3A","sodium voltage-gated channel alpha subunit 3",4,28,29,1768,1829,8.70935960591133,0.00221399389363212,TRUE
"406",8,"SCN4A","sodium voltage-gated channel alpha subunit 4",2,28,31,1768,1829,4.07373271889401,0.100377521520078,FALSE
