Id,modularity_class,properties.name,properties._n_name,properties.n_name
89089,32,,ABNORMALITY OF THE EYE REGION|ABNORMALITY OF THE REGION AROUND THE EYES|ANOMALY OF THE ORBITAL REGION OF THE FACE|DEFORMITY OF THE ORBITAL REGION OF THE FACE|MALFORMATION OF THE ORBITAL REGION OF THE FACE|ABNORMALITY OF THE ORBITAL REGION,"['ABNORMALITY OF THE EYE REGION', 'ABNORMALITY OF THE REGION AROUND THE EYES', 'ANOMALY OF THE ORBITAL REGION OF THE FACE', 'DEFORMITY OF THE ORBITAL REGION OF THE FACE', 'MALFORMATION OF THE ORBITAL REGION OF THE FACE', 'ABNORMALITY OF THE ORBITAL REGION']"
140662,32,,CA CHANNEL ANTIBODY POSITIVITY|CA2+ CHANNEL ANTIBODY POSITIVITY|CALCIUM CHANNEL ANTIBODY POSITIVITY,"['CA CHANNEL ANTIBODY POSITIVITY', 'CA2+ CHANNEL ANTIBODY POSITIVITY', 'CALCIUM CHANNEL ANTIBODY POSITIVITY']"
107485,32,,EMG: REPETITIVE NERVE STIMULATION ABNORMALITY,EMG: REPETITIVE NERVE STIMULATION ABNORMALITY
120230,32,,"MUSCLE WEAKNESS, PROGRESSIVE, PROXIMAL|PROGRESSIVE PROXIMAL MUSCLE WEAKNESS","['MUSCLE WEAKNESS, PROGRESSIVE, PROXIMAL', 'PROGRESSIVE PROXIMAL MUSCLE WEAKNESS']"
165842,32,,EMG: DECREMENTAL RESPONSE OF CMAP TO REPETITIVE NERVE STIMULATION|EMG: DECREMENT AT REPETITIVE STIMULATION|EMG: DECREMENTAL RESPONSE OF COMPOUND MUSCLE ACTION POTENTIAL TO REPETITIVE NERVE STIMULATION,"['EMG: DECREMENTAL RESPONSE OF CMAP TO REPETITIVE NERVE STIMULATION', 'EMG: DECREMENT AT REPETITIVE STIMULATION', 'EMG: DECREMENTAL RESPONSE OF COMPOUND MUSCLE ACTION POTENTIAL TO REPETITIVE NERVE STIMULATION']"
9750,32,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","LAMBERT-EATON MYASTHENIC SYNDROME, LAMBERT EATON MYASTHENIC SYNDROME|EATON LAMBERT SYNDROME|LAMBERT EATON SYNDROME|LEMS|MYASTHENIC SYNDROME OF LAMBERT-EATON|MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON, SÍNDROME MIASTÉNICO DE LAMBERT-EATON, EATON-LAMBERT SYNDROME|EATON LAMBERT MYASTHENIC SYNDROME|EATON LAMBERT SYNDROME|EATON-LAMBERT MYASTHENIC SYNDROME|EATON-LAMBERT MYASTHENIC-MYOPATHIC SYNDROME|EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROME|EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROMES|LAMBERT EATON MYASTHENIC SYNDROME|LAMBERT EATON SYNDROME|LAMBERT-EATON MYASTHENIC SYNDROME|LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROME|LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROMES|LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROME|LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROMES|LAMBERT-EATON SYNDROME|LEMS|LEMS - LAMBERT-EATON MYASTHENIC SYNDROME|MYASTHENIC MYOPATHIC SYNDROME OF EATON LAMBERT|MYASTHENIC MYOPATHIC SYNDROME OF LAMBERT EATON|MYASTHENIC SYNDROME|MYASTHENIC SYNDROME OF LAMBERT-EATON|MYASTHENIC SYNDROME, EATON-LAMBERT|MYASTHENIC SYNDROME, LAMBERT EATON|MYASTHENIC SYNDROME, LAMBERT-EATON|MYASTHENIC-MYOPATHIC SYNDROME OF EATON-LAMBERT|MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON|MYOPATHIC MYASTHENIC SYNDROME OF EATON LAMBERT|MYOPATHIC-MYASTHENIC SYNDROME OF EATON-LAMBERT|MYOPATHIC-MYASTHENIC SYNDROME OF LAMBERT-EATON|SYNDROME, EATON-LAMBERT|SYNDROME, EATON-LAMBERT MYASTHENIC|SYNDROME, LAMBERT-EATON|SYNDROME, LAMBERT-EATON MYASTHENIC, LAMBERT EATON MYASTHENIC SYNDROME, LAMBERT-EATON SYNDROME NOS|LAMBERT-EATON SYNDROME, UNSPECIFIED, EATON LAMBERT MYASTHENIC SYNDROME|EATON LAMBERT SYNDROME|EATON-LAMBERT MYASTHENIC SYNDROME|EATON-LAMBERT MYASTHENIC-MYOPATHIC SYNDROME|EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROME|EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROMES|EATON-LAMBERT SYNDROME|LAMBERT EATON MYASTHENIC SYNDROME|LAMBERT EATON SYNDROME|LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROME|LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROMES|LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROME|LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROMES|LAMBERT-EATON SYNDROME|MYASTHENIC MYOPATHIC SYNDROME OF EATON LAMBERT|MYASTHENIC MYOPATHIC SYNDROME OF LAMBERT EATON|MYASTHENIC SYNDROME, EATON-LAMBERT|MYASTHENIC SYNDROME, LAMBERT EATON|MYASTHENIC SYNDROME, LAMBERT-EATON|MYASTHENIC-MYOPATHIC SYNDROME OF EATON-LAMBERT|MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON|MYOPATHIC MYASTHENIC SYNDROME OF EATON LAMBERT|MYOPATHIC-MYASTHENIC SYNDROME OF EATON-LAMBERT|MYOPATHIC-MYASTHENIC SYNDROME OF LAMBERT-EATON|SYNDROME, EATON-LAMBERT|SYNDROME, EATON-LAMBERT MYASTHENIC|SYNDROME, LAMBERT-EATON|SYNDROME, LAMBERT-EATON MYASTHENIC|LAMBERT-EATON MYASTHENIC SYNDROME, MYASTHENIC SYNDROME, EATON-LAMBERT SYNDROME|LAMBERT-EATON SYNDROME|LEMS|LAMBERT-EATON MYASTHENIC SYNDROME, EATON LAMBERT SYNDROME|EATON-LAMBERT SYNDROME|LAMBERT EATON MYASTHENIC SYNDROME|LAMBERT EATON SYNDROME|LAMBERT-EATON SYNDROME|LEMS|MYASTHENIC SYNDROME OF LAMBERT-EATON|MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON|LAMBERT-EATON MYASTHENIC SYNDROME, DYNAMINE, AMIFAMPRIDINE|3,4 DIAMINOPYRIDINE AND CHOLINE BITARTRATE|3,4 DIAMINOPYRIDINE, CHOLINE BITARTRATE|3,4 DIAMINOPYRIDINE AND CHOLINE BITARTRATE, AMIFAMPRIDINE|3,4-DIAMINOPYRIDINE, LAMBERT-EATON MYASTHENIC SYNDROME|EATON-LAMBERT SYNDROME|LAMBERT-EATON SYNDROME|LEMS|MYASTHENIC SYNDROME OF LAMBERT-EATON","LAMBERT-EATON MYASTHENIC SYNDROME, ['LAMBERT EATON MYASTHENIC SYNDROME', 'EATON LAMBERT SYNDROME', 'LAMBERT EATON SYNDROME', 'LEMS', 'MYASTHENIC SYNDROME OF LAMBERT-EATON', 'MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON'], SÍNDROME MIASTÉNICO DE LAMBERT-EATON, ['EATON-LAMBERT SYNDROME', 'EATON LAMBERT MYASTHENIC SYNDROME', 'EATON LAMBERT SYNDROME', 'EATON-LAMBERT MYASTHENIC SYNDROME', 'EATON-LAMBERT MYASTHENIC-MYOPATHIC SYNDROME', 'EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROME', 'EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROMES', 'LAMBERT EATON MYASTHENIC SYNDROME', 'LAMBERT EATON SYNDROME', 'LAMBERT-EATON MYASTHENIC SYNDROME', 'LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROME', 'LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROMES', 'LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROME', 'LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROMES', 'LAMBERT-EATON SYNDROME', 'LEMS', 'LEMS - LAMBERT-EATON MYASTHENIC SYNDROME', 'MYASTHENIC MYOPATHIC SYNDROME OF EATON LAMBERT', 'MYASTHENIC MYOPATHIC SYNDROME OF LAMBERT EATON', 'MYASTHENIC SYNDROME', 'MYASTHENIC SYNDROME OF LAMBERT-EATON', 'MYASTHENIC SYNDROME, EATON-LAMBERT', 'MYASTHENIC SYNDROME, LAMBERT EATON', 'MYASTHENIC SYNDROME, LAMBERT-EATON', 'MYASTHENIC-MYOPATHIC SYNDROME OF EATON-LAMBERT', 'MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON', 'MYOPATHIC MYASTHENIC SYNDROME OF EATON LAMBERT', 'MYOPATHIC-MYASTHENIC SYNDROME OF EATON-LAMBERT', 'MYOPATHIC-MYASTHENIC SYNDROME OF LAMBERT-EATON', 'SYNDROME, EATON-LAMBERT', 'SYNDROME, EATON-LAMBERT MYASTHENIC', 'SYNDROME, LAMBERT-EATON', 'SYNDROME, LAMBERT-EATON MYASTHENIC'], LAMBERT EATON MYASTHENIC SYNDROME, ['LAMBERT-EATON SYNDROME NOS', 'LAMBERT-EATON SYNDROME, UNSPECIFIED'], ['EATON LAMBERT MYASTHENIC SYNDROME', 'EATON LAMBERT SYNDROME', 'EATON-LAMBERT MYASTHENIC SYNDROME', 'EATON-LAMBERT MYASTHENIC-MYOPATHIC SYNDROME', 'EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROME', 'EATON-LAMBERT MYOPATHIC-MYASTHENIC SYNDROMES', 'EATON-LAMBERT SYNDROME', 'LAMBERT EATON MYASTHENIC SYNDROME', 'LAMBERT EATON SYNDROME', 'LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROME', 'LAMBERT-EATON MYASTHENIC-MYOPATHIC SYNDROMES', 'LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROME', 'LAMBERT-EATON MYOPATHIC-MYASTHENIC SYNDROMES', 'LAMBERT-EATON SYNDROME', 'MYASTHENIC MYOPATHIC SYNDROME OF EATON LAMBERT', 'MYASTHENIC MYOPATHIC SYNDROME OF LAMBERT EATON', 'MYASTHENIC SYNDROME, EATON-LAMBERT', 'MYASTHENIC SYNDROME, LAMBERT EATON', 'MYASTHENIC SYNDROME, LAMBERT-EATON', 'MYASTHENIC-MYOPATHIC SYNDROME OF EATON-LAMBERT', 'MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON', 'MYOPATHIC MYASTHENIC SYNDROME OF EATON LAMBERT', 'MYOPATHIC-MYASTHENIC SYNDROME OF EATON-LAMBERT', 'MYOPATHIC-MYASTHENIC SYNDROME OF LAMBERT-EATON', 'SYNDROME, EATON-LAMBERT', 'SYNDROME, EATON-LAMBERT MYASTHENIC', 'SYNDROME, LAMBERT-EATON', 'SYNDROME, LAMBERT-EATON MYASTHENIC', 'LAMBERT-EATON MYASTHENIC SYNDROME'], MYASTHENIC SYNDROME, ['EATON-LAMBERT SYNDROME', 'LAMBERT-EATON SYNDROME', 'LEMS', 'LAMBERT-EATON MYASTHENIC SYNDROME'], ['EATON LAMBERT SYNDROME', 'EATON-LAMBERT SYNDROME', 'LAMBERT EATON MYASTHENIC SYNDROME', 'LAMBERT EATON SYNDROME', 'LAMBERT-EATON SYNDROME', 'LEMS', 'MYASTHENIC SYNDROME OF LAMBERT-EATON', 'MYASTHENIC-MYOPATHIC SYNDROME OF LAMBERT-EATON', 'LAMBERT-EATON MYASTHENIC SYNDROME'], DYNAMINE, ['AMIFAMPRIDINE', '3,4 DIAMINOPYRIDINE AND CHOLINE BITARTRATE', '3,4 DIAMINOPYRIDINE'], ['CHOLINE BITARTRATE', '3,4 DIAMINOPYRIDINE AND CHOLINE BITARTRATE'], ['AMIFAMPRIDINE', '3,4-DIAMINOPYRIDINE'], ['LAMBERT-EATON MYASTHENIC SYNDROME', 'EATON-LAMBERT SYNDROME', 'LAMBERT-EATON SYNDROME', 'LEMS', 'MYASTHENIC SYNDROME OF LAMBERT-EATON']"
846385,32,"nan, nan","MYASTHENIC SYNDROME, CONGENITAL, 15|ALG14 CONGENITAL MYASTHENIC SYNDROME|CMS15|CMSWTA|CONGENITAL MYASTHENIC SYNDROME 15|CONGENITAL MYASTHENIC SYNDROME 15 WITHOUT TUBULAR AGGREGATES|CONGENITAL MYASTHENIC SYNDROME CAUSED BY MUTATION IN ALG14|CONGENITAL MYASTHENIC SYNDROME TYPE 15|MYASTHENIC SYNDROME, CONGENITAL, TYPE 15|MYASTHENIC SYNDROME, CONGENITAL, WITHOUT TUBULAR AGGREGATES, CMS15|CMSWTA|MYASTHENIC SYNDROME, CONGENITAL, WITHOUT TUBULAR AGGREGATES|MYASTHENIC SYNDROME, CONGENITAL, 15","['MYASTHENIC SYNDROME, CONGENITAL, 15', 'ALG14 CONGENITAL MYASTHENIC SYNDROME', 'CMS15', 'CMSWTA', 'CONGENITAL MYASTHENIC SYNDROME 15', 'CONGENITAL MYASTHENIC SYNDROME 15 WITHOUT TUBULAR AGGREGATES', 'CONGENITAL MYASTHENIC SYNDROME CAUSED BY MUTATION IN ALG14', 'CONGENITAL MYASTHENIC SYNDROME TYPE 15', 'MYASTHENIC SYNDROME, CONGENITAL, TYPE 15', 'MYASTHENIC SYNDROME, CONGENITAL, WITHOUT TUBULAR AGGREGATES'], ['CMS15', 'CMSWTA', 'MYASTHENIC SYNDROME, CONGENITAL, WITHOUT TUBULAR AGGREGATES', 'MYASTHENIC SYNDROME, CONGENITAL, 15']"
461615,32,"nan, nan, nan","CMS22|PREPL DEFICIENCY|MYASTHENIC SYNDROME, CONGENITAL, 22, KIAA0436|MYASTHENIC SYNDROME, CONGENITAL, 22|PREPL|PROLYL ENDOPEPTIDASE-LIKE, MYASTHENIC SYNDROME, CONGENITAL, 22|CMS22|PREPL DEFICIENCY","['CMS22', 'PREPL DEFICIENCY', 'MYASTHENIC SYNDROME, CONGENITAL, 22'], ['KIAA0436', 'MYASTHENIC SYNDROME, CONGENITAL, 22', 'PREPL', 'PROLYL ENDOPEPTIDASE-LIKE'], ['MYASTHENIC SYNDROME, CONGENITAL, 22', 'CMS22', 'PREPL DEFICIENCY']"
835080,32,"nan, nan","MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC|CMS23, CMS23|MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC","['MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC', 'CMS23'], ['CMS23', 'MYASTHENIC SYNDROME, CONGENITAL, 23, PRESYNAPTIC']"
835108,32,"nan, nan","MYASTHENIC SYNDROME, CONGENITAL, 24, PRESYNAPTIC|CMS24, CMS24|MYASTHENIC SYNDROME, CONGENITAL, 24, PRESYNAPTIC","['MYASTHENIC SYNDROME, CONGENITAL, 24, PRESYNAPTIC', 'CMS24'], ['CMS24', 'MYASTHENIC SYNDROME, CONGENITAL, 24, PRESYNAPTIC']"
718378,32,"nan, nan, nan, nan","PARANEOPLASTIC SYNDROMES, PARANEOPLASTIC SYNDROME|SYNDROME, PARANEOPLASTIC|SYNDROMES, PARANEOPLASTIC|PARANEOPLASTIC SYNDROMES, PARANEOPLASTIC SYNDROME|PARANEOPLASTIC SYNDROMES|SYNDROME, PARANEOPLASTIC|SYNDROMES, PARANEOPLASTIC, PARANEOPLASTIC SYNDROME","PARANEOPLASTIC SYNDROMES, ['PARANEOPLASTIC SYNDROME', 'SYNDROME, PARANEOPLASTIC', 'SYNDROMES, PARANEOPLASTIC', 'PARANEOPLASTIC SYNDROMES'], ['PARANEOPLASTIC SYNDROME', 'PARANEOPLASTIC SYNDROMES', 'SYNDROME, PARANEOPLASTIC', 'SYNDROMES, PARANEOPLASTIC'], PARANEOPLASTIC SYNDROME"
99743,33,,LOW OR WEAK MUSCLE TONE|MUSCLE HYPOTONIA|MUSCULAR HYPOTONIA,"['LOW OR WEAK MUSCLE TONE', 'MUSCLE HYPOTONIA', 'MUSCULAR HYPOTONIA']"
10547,33,Pediatric autoimmune neuropsychiatric disorders associated with Streptococcus infections,,
75148,33,,MANIC|MANIA,"['MANIC', 'MANIA']"
160940,33,,STOOL HOLDING|STOOL SOILING|ENCOPRESIS,"['STOOL HOLDING', 'STOOL SOILING', 'ENCOPRESIS']"
107381,33,,SEPARATION INSECURITY,SEPARATION INSECURITY
205504,33,,CLAUSTROPHOBIA,CLAUSTROPHOBIA
79360,33,,ABNORMAL FEAR/ANXIETY-RELATED BEHAVIOR,ABNORMAL FEAR/ANXIETY-RELATED BEHAVIOR
159853,33,,RECURRENT STREPTOCOCCUS PNEUMONIAE INFECTIONS,RECURRENT STREPTOCOCCUS PNEUMONIAE INFECTIONS
188529,33,,FEAR OF LOUD SOUNDS|PHONOPHOBIA,"['FEAR OF LOUD SOUNDS', 'PHONOPHOBIA']"
155310,33,,ENURESIS,ENURESIS
184998,33,,OPPOSITIONAL DEFIANT DISORDER,OPPOSITIONAL DEFIANT DISORDER
163242,33,,OBSESSIVE-COMPULSIVE TRAIT|OBSESSIVE-COMPULSIVE TRAITS,"['OBSESSIVE-COMPULSIVE TRAIT', 'OBSESSIVE-COMPULSIVE TRAITS']"
103391,33,,TIC DISORDER|TICS,"['TIC DISORDER', 'TICS']"
10252,33,Myoclonus-dystonia,,
129528,33,,SPINAL MYOCLONUS,SPINAL MYOCLONUS
85177,33,,MYOCLONUS OF LIMBS|LIMB MYOCLONUS,"['MYOCLONUS OF LIMBS', 'LIMB MYOCLONUS']"
205731,33,,PERSONALITY DISORDER|SPECIFIC PERSONALITY DISORDERS,"['PERSONALITY DISORDER', 'SPECIFIC PERSONALITY DISORDERS']"
5337712,33,,,
5342926,33,,,
5342924,33,,,
5342922,33,,,
5342920,33,,,
5337716,33,,,
5337714,33,,,
5342928,33,,,
5342930,33,,,
5372582,33,,,
5376757,33,,,
5390089,33,,,
5351380,33,,,
17724,33,Non 24 hour sleep wake disorder,,
99253,33,,MORE THAN TYPICAL SLEEPINESS DURING DAY|EXCESSIVE DAYTIME SOMNOLENCE,"['MORE THAN TYPICAL SLEEPINESS DURING DAY', 'EXCESSIVE DAYTIME SOMNOLENCE']"
188394,33,,EXCESSIVE DAYTIME SLEEPINESS,['EXCESSIVE DAYTIME SLEEPINESS']
158153,33,,ABNORMAL PINEAL MELATONIN SECRETION,ABNORMAL PINEAL MELATONIN SECRETION
86308,33,,ASTHENIA,ASTHENIA
110841,33,,MORNING MYOCLONIC JERKS,MORNING MYOCLONIC JERKS
21304,33,"nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan","DEPRESSION|DEPRESSIVE DISORDER|DEPRESSIVITY, DEPRESSION|CLINICAL DEPRESSION|DEPRESSIVE DISORDER|MAJOR DEPRESSION|MAJOR DEPRESSIVE DISORDER|MDD|UNIPOLAR DEPRESSION, DEPRESSION NOS|DEPRESSIVE DISORDER NOS|MAJOR DEPRESSION NOS|MAJOR DEPRESSIVE DISORDER, SINGLE EPISODE, UNSPECIFIED, DEPRESSIVE NEUROSIS|DEPRESSIVE PERSONALITY DISORDER|DYSTHYMIA|NEUROTIC DEPRESSION|PERSISTENT ANXIETY DEPRESSION|PERSISTENT DEPRESSIVE DISORDER|DYSTHYMIC DISORDER, DEPRESSION, ENDOGENOUS|DEPRESSION, NEUROTIC|DEPRESSION, UNIPOLAR|DEPRESSIONS, ENDOGENOUS|DEPRESSIONS, NEUROTIC|DEPRESSIONS, UNIPOLAR|DEPRESSIVE DISORDERS|DEPRESSIVE NEUROSES|DEPRESSIVE NEUROSIS|DEPRESSIVE SYNDROME|DEPRESSIVE SYNDROMES|DISORDER, DEPRESSIVE|DISORDERS, DEPRESSIVE|ENDOGENOUS DEPRESSION|ENDOGENOUS DEPRESSIONS|MELANCHOLIA|MELANCHOLIAS|NEUROSES, DEPRESSIVE|NEUROSIS, DEPRESSIVE|NEUROTIC DEPRESSION|NEUROTIC DEPRESSIONS|SYNDROME, DEPRESSIVE|SYNDROMES, DEPRESSIVE|UNIPOLAR DEPRESSION|UNIPOLAR DEPRESSIONS|DEPRESSIVE DISORDER, DEPRESSIVITY|DEPRESSION|DEPRESSIVE DISORDER|DEPRESSIVE DISORDERS|DEPRESSIVE ILLNESS|DEPRESSIVE NEUROSES|DEPRESSIVE NEUROSIS|DISORDER, DEPRESSIVE|DISORDERS, DEPRESSIVE|MOOD DISORDER OF DEPRESSED TYPE|NEUROSES, DEPRESSIVE|NEUROSIS, DEPRESSIVE, DEPRESSION, DEPRESSION, DEPRESSION, EMOTIONAL|DEPRESSIONS|DEPRESSIONS, EMOTIONAL|DEPRESSIVE SYMPTOM|DEPRESSIVE SYMPTOMS|EMOTIONAL DEPRESSION|EMOTIONAL DEPRESSIONS|SYMPTOM, DEPRESSIVE|SYMPTOMS, DEPRESSIVE|DEPRESSION, DEPRESSION, MENTAL DEPRESSION|DEPRESSION|DEPRESSIONS, UNIPOLAR DEPRESSION, MENTAL DEPRESSION, MAJOR DEPRESSIVE DISORDER, DYSTHYMIC DISORDER, CLINICAL DEPRESSION, MONOPOLAR DEPRESSION NOS|MAJOR DEPRESSIVE DISORDER, RECURRENT, UNSPECIFIED","['DEPRESSION', 'DEPRESSIVE DISORDER', 'DEPRESSIVITY'], ['DEPRESSION', 'CLINICAL DEPRESSION', 'DEPRESSIVE DISORDER', 'MAJOR DEPRESSION', 'MAJOR DEPRESSIVE DISORDER', 'MDD', 'UNIPOLAR DEPRESSION'], ['DEPRESSION NOS', 'DEPRESSIVE DISORDER NOS', 'MAJOR DEPRESSION NOS', 'MAJOR DEPRESSIVE DISORDER, SINGLE EPISODE, UNSPECIFIED'], ['DEPRESSIVE NEUROSIS', 'DEPRESSIVE PERSONALITY DISORDER', 'DYSTHYMIA', 'NEUROTIC DEPRESSION', 'PERSISTENT ANXIETY DEPRESSION', 'PERSISTENT DEPRESSIVE DISORDER', 'DYSTHYMIC DISORDER'], ['DEPRESSION, ENDOGENOUS', 'DEPRESSION, NEUROTIC', 'DEPRESSION, UNIPOLAR', 'DEPRESSIONS, ENDOGENOUS', 'DEPRESSIONS, NEUROTIC', 'DEPRESSIONS, UNIPOLAR', 'DEPRESSIVE DISORDERS', 'DEPRESSIVE NEUROSES', 'DEPRESSIVE NEUROSIS', 'DEPRESSIVE SYNDROME', 'DEPRESSIVE SYNDROMES', 'DISORDER, DEPRESSIVE', 'DISORDERS, DEPRESSIVE', 'ENDOGENOUS DEPRESSION', 'ENDOGENOUS DEPRESSIONS', 'MELANCHOLIA', 'MELANCHOLIAS', 'NEUROSES, DEPRESSIVE', 'NEUROSIS, DEPRESSIVE', 'NEUROTIC DEPRESSION', 'NEUROTIC DEPRESSIONS', 'SYNDROME, DEPRESSIVE', 'SYNDROMES, DEPRESSIVE', 'UNIPOLAR DEPRESSION', 'UNIPOLAR DEPRESSIONS', 'DEPRESSIVE DISORDER'], ['DEPRESSIVITY', 'DEPRESSION', 'DEPRESSIVE DISORDER', 'DEPRESSIVE DISORDERS', 'DEPRESSIVE ILLNESS', 'DEPRESSIVE NEUROSES', 'DEPRESSIVE NEUROSIS', 'DISORDER, DEPRESSIVE', 'DISORDERS, DEPRESSIVE', 'MOOD DISORDER OF DEPRESSED TYPE', 'NEUROSES, DEPRESSIVE', 'NEUROSIS, DEPRESSIVE'], DEPRESSION, DEPRESSION, ['DEPRESSION, EMOTIONAL', 'DEPRESSIONS', 'DEPRESSIONS, EMOTIONAL', 'DEPRESSIVE SYMPTOM', 'DEPRESSIVE SYMPTOMS', 'EMOTIONAL DEPRESSION', 'EMOTIONAL DEPRESSIONS', 'SYMPTOM, DEPRESSIVE', 'SYMPTOMS, DEPRESSIVE', 'DEPRESSION'], DEPRESSION, ['MENTAL DEPRESSION', 'DEPRESSION', 'DEPRESSIONS'], UNIPOLAR DEPRESSION, MENTAL DEPRESSION, MAJOR DEPRESSIVE DISORDER, DYSTHYMIC DISORDER, CLINICAL DEPRESSION, ['MONOPOLAR DEPRESSION NOS', 'MAJOR DEPRESSIVE DISORDER, RECURRENT, UNSPECIFIED']"
